booking_id,owner_id,listing_id,sitter_id,service_type,booking_date,duration_hours,total_price,status
booking_632,owner_388,listing_16,sitter_59,dog_walking,2024-06-22,6,123.06,cancelled
booking_633,owner_68,listing_124,sitter_62,pet_boarding,2024-12-19,6,171.3,completed
booking_634,owner_129,listing_84,sitter_61,pet_boarding,2024-01-16,4,146.0,completed
booking_635,owner_251,listing_4,sitter_49,pet_sitting,2024-01-31,1,12.45,cancelled
booking_636,owner_341,listing_59,sitter_78,pet_sitting,2024-10-06,6,118.56,cancelled
booking_637,owner_256,listing_97,sitter_3,pet_sitting,2024-04-14,4,101.72,cancelled
booking_638,owner_149,listing_102,sitter_50,dog_walking,2024-02-13,5,187.35,completed
booking_639,owner_390,listing_88,sitter_10,dog_walking,2024-01-09,4,42.52,completed
booking_640,owner_320,listing_111,sitter_16,pet_sitting,2024-04-13,6,218.04,pending
booking_641,owner_38,listing_150,sitter_94,pet_boarding,2024-01-10,4,109.92,completed
booking_642,owner_187,listing_122,sitter_5,pet_sitting,2024-06-22,3,52.62,completed
booking_643,owner_130,listing_92,sitter_69,dog_walking,2024-06-13,1,32.24,completed
booking_644,owner_90,listing_32,sitter_14,pet_boarding,2024-11-02,7,139.58,cancelled
booking_645,owner_21,listing_80,sitter_40,pet_sitting,2024-09-07,1,29.78,cancelled
booking_646,owner_156,listing_74,sitter_22,pet_boarding,2024-11-01,2,38.14,completed
booking_647,owner_282,listing_128,sitter_35,pet_boarding,2024-08-09,3,60.51,completed
booking_648,owner_405,listing_118,sitter_91,dog_walking,2024-12-21,3,56.94,pending
booking_649,owner_76,listing_36,sitter_8,pet_boarding,2024-02-05,7,122.15,completed
booking_650,owner_497,listing_85,sitter_77,pet_sitting,2024-02-08,7,201.39,completed
booking_651,owner_396,listing_87,sitter_81,dog_walking,2024-01-21,6,155.64,completed
booking_652,owner_257,listing_120,sitter_40,pet_sitting,2024-07-24,4,118.68,completed
booking_653,owner_233,listing_3,sitter_68,dog_walking,2024-09-20,7,124.25,completed
booking_654,owner_157,listing_65,sitter_81,pet_boarding,2024-06-17,7,210.35,cancelled
booking_655,owner_56,listing_91,sitter_6,pet_boarding,2024-11-20,3,91.29,cancelled
booking_656,owner_490,listing_37,sitter_20,pet_sitting,2024-05-07,5,142.2,completed
booking_657,owner_438,listing_75,sitter_12,pet_sitting,2024-03-23,6,156.06,completed
booking_658,owner_398,listing_26,sitter_62,dog_walking,2024-09-11,3,63.63,completed
booking_659,owner_168,listing_10,sitter_96,pet_boarding,2024-11-13,4,112.6,cancelled
booking_660,owner_432,listing_57,sitter_34,pet_boarding,2024-08-11,6,160.44,completed
booking_661,owner_28,listing_84,sitter_61,pet_boarding,2024-07-13,7,255.5,completed
booking_662,owner_253,listing_132,sitter_57,dog_walking,2024-06-21,2,67.02,completed
booking_663,owner_268,listing_125,sitter_77,pet_sitting,2024-02-27,2,20.06,cancelled
booking_664,owner_316,listing_122,sitter_5,pet_sitting,2024-09-22,6,105.24,completed
booking_665,owner_89,listing_66,sitter_34,pet_sitting,2024-09-12,3,62.04,cancelled
booking_666,owner_491,listing_28,sitter_84,pet_boarding,2024-03-08,5,149.4,completed
booking_667,owner_61,listing_115,sitter_70,pet_boarding,2024-03-27,1,36.43,completed
booking_668,owner_95,listing_115,sitter_70,pet_boarding,2024-01-30,6,218.58,cancelled
booking_669,owner_91,listing_87,sitter_81,dog_walking,2024-09-12,1,25.94,cancelled
booking_670,owner_143,listing_60,sitter_83,dog_walking,2024-11-26,6,116.58,completed
booking_671,owner_207,listing_123,sitter_41,pet_boarding,2024-01-01,3,78.9,completed
booking_672,owner_91,listing_111,sitter_16,pet_sitting,2024-05-30,2,72.68,completed
booking_673,owner_67,listing_3,sitter_68,dog_walking,2024-02-04,4,71.0,completed
booking_674,owner_320,listing_57,sitter_34,pet_boarding,2024-09-17,6,160.44,completed
booking_675,owner_53,listing_84,sitter_61,pet_boarding,2024-04-02,4,146.0,completed
booking_676,owner_100,listing_92,sitter_69,dog_walking,2024-10-05,4,128.96,completed
booking_677,owner_34,listing_146,sitter_88,pet_sitting,2024-11-27,4,139.12,completed
booking_678,owner_85,listing_112,sitter_6,dog_walking,2024-07-02,6,119.46,pending
booking_679,owner_198,listing_44,sitter_80,pet_sitting,2024-04-25,5,180.85,completed
booking_680,owner_340,listing_144,sitter_71,pet_boarding,2024-12-14,4,110.0,completed
booking_681,owner_298,listing_73,sitter_82,pet_boarding,2024-02-10,2,37.76,completed
booking_682,owner_116,listing_98,sitter_54,pet_boarding,2024-12-24,2,50.94,cancelled
booking_683,owner_292,listing_126,sitter_59,dog_walking,2024-02-19,7,254.8,cancelled
booking_684,owner_168,listing_125,sitter_77,pet_sitting,2024-08-17,6,60.18,completed
booking_685,owner_48,listing_9,sitter_91,pet_sitting,2024-03-25,3,106.02,cancelled
booking_686,owner_50,listing_85,sitter_77,pet_sitting,2024-06-17,4,115.08,completed
booking_687,owner_230,listing_47,sitter_37,pet_sitting,2024-06-09,5,85.0,completed
booking_688,owner_316,listing_24,sitter_93,dog_walking,2024-01-03,1,27.17,completed
booking_689,owner_201,listing_26,sitter_62,dog_walking,2024-10-07,5,106.05,completed
booking_690,owner_394,listing_90,sitter_58,pet_sitting,2024-03-02,3,57.48,completed
booking_691,owner_437,listing_108,sitter_57,dog_walking,2024-12-16,3,60.6,completed
booking_692,owner_234,listing_145,sitter_60,pet_sitting,2024-04-08,6,155.22,completed
booking_693,owner_483,listing_129,sitter_100,pet_boarding,2024-09-10,6,72.0,completed
booking_694,owner_136,listing_60,sitter_83,dog_walking,2024-01-07,3,58.29,completed
booking_695,owner_142,listing_28,sitter_84,pet_boarding,2024-10-13,6,179.28,completed
booking_696,owner_59,listing_112,sitter_6,dog_walking,2024-12-26,4,79.64,pending
booking_697,owner_413,listing_150,sitter_94,pet_boarding,2024-07-12,4,109.92,cancelled
booking_698,owner_167,listing_33,sitter_46,pet_sitting,2024-07-23,4,128.6,completed
booking_699,owner_139,listing_147,sitter_28,dog_walking,2024-04-19,1,37.28,completed
booking_700,owner_404,listing_87,sitter_81,dog_walking,2024-12-14,6,155.64,pending
booking_701,owner_197,listing_112,sitter_6,dog_walking,2024-08-24,1,19.91,pending
booking_702,owner_146,listing_124,sitter_62,pet_boarding,2024-04-14,6,171.3,completed
booking_703,owner_277,listing_10,sitter_96,pet_boarding,2024-02-23,3,84.45,cancelled
booking_704,owner_408,listing_49,sitter_49,pet_sitting,2024-01-24,1,36.14,completed
booking_705,owner_200,listing_53,sitter_37,dog_walking,2024-11-27,1,30.41,completed
booking_706,owner_146,listing_8,sitter_89,pet_boarding,2024-11-01,2,44.3,completed
booking_707,owner_227,listing_121,sitter_91,pet_boarding,2024-01-29,3,58.38,completed
booking_708,owner_244,listing_22,sitter_27,pet_sitting,2024-11-12,6,124.2,completed
booking_709,owner_87,listing_104,sitter_12,pet_sitting,2024-05-16,2,75.44,completed
booking_710,owner_21,listing_96,sitter_14,pet_sitting,2024-07-26,7,198.94,completed
booking_711,owner_450,listing_8,sitter_89,pet_boarding,2024-01-20,6,132.9,completed
booking_712,owner_358,listing_51,sitter_41,pet_sitting,2024-11-02,5,68.35,completed
booking_713,owner_453,listing_123,sitter_41,pet_boarding,2024-05-15,6,157.8,completed
booking_714,owner_464,listing_64,sitter_2,pet_boarding,2024-08-27,2,64.9,completed
booking_715,owner_346,listing_85,sitter_77,pet_sitting,2024-04-04,2,57.54,completed
booking_716,owner_252,listing_55,sitter_76,pet_boarding,2024-01-15,4,151.24,completed
booking_717,owner_169,listing_90,sitter_58,pet_sitting,2024-05-22,3,57.48,pending
booking_718,owner_434,listing_110,sitter_1,pet_boarding,2024-08-10,1,29.22,completed
booking_719,owner_131,listing_54,sitter_37,dog_walking,2024-01-20,2,30.32,completed
booking_720,owner_218,listing_81,sitter_85,pet_sitting,2024-02-06,4,102.4,cancelled
booking_721,owner_287,listing_27,sitter_84,pet_sitting,2024-01-13,1,22.41,completed
booking_722,owner_197,listing_105,sitter_51,dog_walking,2024-10-13,5,71.3,completed
booking_723,owner_111,listing_142,sitter_68,dog_walking,2024-05-01,1,30.06,cancelled
booking_724,owner_77,listing_138,sitter_17,pet_sitting,2024-02-23,2,39.96,completed
booking_725,owner_217,listing_6,sitter_97,pet_boarding,2024-03-12,3,36.06,cancelled
booking_726,owner_31,listing_92,sitter_69,dog_walking,2024-09-25,4,128.96,completed
booking_727,owner_143,listing_45,sitter_22,pet_sitting,2024-09-18,6,192.9,completed
booking_728,owner_404,listing_90,sitter_58,pet_sitting,2024-09-21,5,95.8,cancelled
booking_729,owner_445,listing_18,sitter_81,pet_boarding,2024-09-05,6,117.42,cancelled
booking_730,owner_265,listing_96,sitter_14,pet_sitting,2024-09-23,5,142.1,cancelled
booking_731,owner_265,listing_20,sitter_90,pet_boarding,2024-10-10,3,39.69,completed
booking_732,owner_268,listing_107,sitter_72,pet_boarding,2024-07-09,7,126.42,cancelled
booking_733,owner_42,listing_91,sitter_6,pet_boarding,2024-12-05,2,60.86,completed
booking_734,owner_493,listing_64,sitter_2,pet_boarding,2024-01-19,1,32.45,cancelled
booking_735,owner_219,listing_50,sitter_45,dog_walking,2024-06-20,5,128.6,cancelled
booking_736,owner_242,listing_119,sitter_18,pet_boarding,2024-03-21,4,73.48,completed
booking_737,owner_58,listing_100,sitter_89,pet_boarding,2024-03-11,1,26.28,completed
booking_738,owner_87,listing_128,sitter_35,pet_boarding,2024-04-23,3,60.51,completed
booking_739,owner_16,listing_147,sitter_28,dog_walking,2024-04-25,6,223.68,completed
booking_740,owner_490,listing_147,sitter_28,dog_walking,2024-04-10,6,223.68,completed
booking_741,owner_28,listing_71,sitter_18,pet_boarding,2024-11-02,6,176.52,completed
booking_742,owner_355,listing_26,sitter_62,dog_walking,2024-06-10,4,84.84,completed
booking_743,owner_365,listing_101,sitter_42,pet_sitting,2024-06-20,4,117.8,completed
booking_744,owner_334,listing_18,sitter_81,pet_boarding,2024-10-14,4,78.28,completed
booking_745,owner_128,listing_150,sitter_94,pet_boarding,2024-07-03,1,27.48,completed
booking_746,owner_14,listing_144,sitter_71,pet_boarding,2024-01-17,2,55.0,completed
booking_747,owner_80,listing_75,sitter_12,pet_sitting,2024-05-24,7,182.07,completed
booking_748,owner_102,listing_10,sitter_96,pet_boarding,2024-02-04,5,140.75,completed
booking_749,owner_229,listing_94,sitter_29,pet_sitting,2024-01-07,2,58.68,completed
booking_750,owner_102,listing_11,sitter_79,dog_walking,2024-10-04,2,76.7,pending
booking_751,owner_336,listing_9,sitter_91,pet_sitting,2024-02-12,5,176.7,completed
booking_752,owner_90,listing_22,sitter_27,pet_sitting,2024-10-10,2,41.4,cancelled
booking_753,owner_68,listing_79,sitter_45,pet_boarding,2024-08-18,3,31.71,cancelled
booking_754,owner_338,listing_113,sitter_86,dog_walking,2024-10-18,5,146.9,completed
booking_755,owner_315,listing_42,sitter_68,dog_walking,2024-10-20,4,127.28,completed
booking_756,owner_492,listing_17,sitter_64,pet_boarding,2024-09-21,4,55.32,completed
booking_757,owner_402,listing_102,sitter_50,dog_walking,2024-04-20,5,187.35,cancelled
booking_758,owner_177,listing_91,sitter_6,pet_boarding,2024-10-31,6,182.58,completed
booking_759,owner_114,listing_23,sitter_15,pet_boarding,2024-07-11,4,129.88,completed
booking_760,owner_54,listing_85,sitter_77,pet_sitting,2024-02-11,5,143.85,completed
booking_761,owner_425,listing_77,sitter_11,pet_boarding,2024-12-01,2,53.22,completed
booking_762,owner_474,listing_131,sitter_42,dog_walking,2024-06-25,7,234.92,completed
booking_763,owner_360,listing_17,sitter_64,pet_boarding,2024-06-07,5,69.15,completed
booking_764,owner_339,listing_149,sitter_44,dog_walking,2024-12-20,6,96.54,cancelled
booking_765,owner_374,listing_112,sitter_6,dog_walking,2024-06-15,5,99.55,completed
booking_766,owner_421,listing_140,sitter_92,pet_sitting,2024-05-24,4,143.92,completed
booking_767,owner_92,listing_73,sitter_82,pet_boarding,2024-01-23,2,37.76,completed
booking_768,owner_363,listing_147,sitter_28,dog_walking,2024-12-14,7,260.96,completed
booking_769,owner_329,listing_55,sitter_76,pet_boarding,2024-02-13,2,75.62,pending
booking_770,owner_323,listing_112,sitter_6,dog_walking,2024-04-06,5,99.55,cancelled
booking_771,owner_490,listing_110,sitter_1,pet_boarding,2024-05-01,7,204.54,cancelled
booking_772,owner_44,listing_6,sitter_97,pet_boarding,2024-09-22,7,84.14,completed
booking_773,owner_129,listing_22,sitter_27,pet_sitting,2024-03-23,3,62.1,completed
booking_774,owner_209,listing_117,sitter_85,pet_boarding,2024-07-11,6,127.86,pending
booking_775,owner_283,listing_32,sitter_14,pet_boarding,2024-04-30,5,99.7,completed
booking_776,owner_186,listing_40,sitter_59,pet_boarding,2024-09-04,3,91.44,completed
booking_777,owner_368,listing_149,sitter_44,dog_walking,2024-01-27,1,16.09,pending
booking_778,owner_315,listing_74,sitter_22,pet_boarding,2024-12-18,7,133.49,completed
booking_779,owner_346,listing_102,sitter_50,dog_walking,2024-06-26,6,224.82,cancelled
booking_780,owner_31,listing_89,sitter_50,dog_walking,2024-07-20,2,56.9,completed
booking_781,owner_341,listing_52,sitter_20,dog_walking,2024-06-12,3,112.2,completed
booking_782,owner_340,listing_62,sitter_6,dog_walking,2024-10-10,2,45.22,completed
booking_783,owner_404,listing_30,sitter_86,pet_boarding,2024-06-15,2,67.64,cancelled
booking_784,owner_224,listing_140,sitter_92,pet_sitting,2024-05-02,5,179.9,completed
booking_785,owner_280,listing_105,sitter_51,dog_walking,2024-01-19,4,57.04,completed
booking_786,owner_199,listing_90,sitter_58,pet_sitting,2024-03-31,2,38.32,completed
booking_787,owner_276,listing_120,sitter_40,pet_sitting,2024-09-15,2,59.34,completed
booking_788,owner_327,listing_90,sitter_58,pet_sitting,2024-07-20,7,134.12,completed
booking_789,owner_85,listing_113,sitter_86,dog_walking,2024-05-09,7,205.66,completed
booking_790,owner_464,listing_24,sitter_93,dog_walking,2024-05-20,1,27.17,completed
booking_791,owner_156,listing_46,sitter_60,pet_boarding,2024-01-06,2,25.44,completed
booking_792,owner_350,listing_128,sitter_35,pet_boarding,2024-02-14,4,80.68,cancelled
booking_793,owner_313,listing_69,sitter_96,pet_boarding,2024-07-24,5,108.1,completed
booking_794,owner_233,listing_128,sitter_35,pet_boarding,2024-01-13,4,80.68,completed
booking_795,owner_258,listing_25,sitter_49,dog_walking,2024-10-19,3,54.57,completed
booking_796,owner_271,listing_15,sitter_89,pet_sitting,2024-06-09,7,198.59,completed
booking_797,owner_119,listing_35,sitter_11,pet_sitting,2024-12-06,4,151.68,cancelled
booking_798,owner_116,listing_35,sitter_11,pet_sitting,2024-08-30,1,37.92,completed
booking_799,owner_267,listing_60,sitter_83,dog_walking,2024-07-28,7,136.01,cancelled
booking_800,owner_134,listing_90,sitter_58,pet_sitting,2024-10-08,7,134.12,cancelled
booking_801,owner_301,listing_77,sitter_11,pet_boarding,2024-04-19,3,79.83,completed
booking_802,owner_310,listing_116,sitter_54,pet_boarding,2024-05-29,4,44.72,cancelled
booking_803,owner_399,listing_94,sitter_29,pet_sitting,2024-03-27,2,58.68,cancelled
booking_804,owner_174,listing_119,sitter_18,pet_boarding,2024-03-14,7,128.59,completed
booking_805,owner_43,listing_115,sitter_70,pet_boarding,2024-10-11,3,109.29,completed
booking_806,owner_403,listing_7,sitter_77,pet_sitting,2024-12-19,3,40.11,completed
booking_807,owner_28,listing_102,sitter_50,dog_walking,2024-03-19,1,37.47,completed
booking_808,owner_132,listing_126,sitter_59,dog_walking,2024-01-25,1,36.4,completed
booking_809,owner_132,listing_21,sitter_58,pet_boarding,2024-04-04,4,54.16,completed
booking_810,owner_497,listing_150,sitter_94,pet_boarding,2024-12-28,5,137.4,cancelled
booking_811,owner_107,listing_42,sitter_68,dog_walking,2024-01-30,2,63.64,completed
booking_812,owner_376,listing_40,sitter_59,pet_boarding,2024-07-21,4,121.92,completed
booking_813,owner_325,listing_123,sitter_41,pet_boarding,2024-05-13,4,105.2,pending
booking_814,owner_270,listing_129,sitter_100,pet_boarding,2024-08-10,1,12.0,completed
booking_815,owner_75,listing_97,sitter_3,pet_sitting,2024-12-10,5,127.15,cancelled
booking_816,owner_405,listing_80,sitter_40,pet_sitting,2024-08-27,7,208.46,completed
booking_817,owner_295,listing_13,sitter_93,pet_boarding,2024-10-31,6,155.34,completed
booking_818,owner_67,listing_15,sitter_89,pet_sitting,2024-04-23,4,113.48,completed
booking_819,owner_343,listing_53,sitter_37,dog_walking,2024-12-08,3,91.23,completed
booking_820,owner_302,listing_34,sitter_16,pet_sitting,2024-12-07,7,264.25,completed
booking_821,owner_110,listing_94,sitter_29,pet_sitting,2024-11-06,7,205.38,completed
booking_822,owner_97,listing_55,sitter_76,pet_boarding,2024-06-14,7,264.67,completed
booking_823,owner_166,listing_100,sitter_89,pet_boarding,2024-04-28,3,78.84,completed
booking_824,owner_429,listing_99,sitter_21,pet_boarding,2024-02-15,7,132.58,completed
booking_825,owner_333,listing_101,sitter_42,pet_sitting,2024-03-20,1,29.45,completed
booking_826,owner_141,listing_47,sitter_37,pet_sitting,2024-01-28,1,17.0,completed
booking_827,owner_328,listing_17,sitter_64,pet_boarding,2024-07-08,6,82.98,completed
booking_828,owner_106,listing_145,sitter_60,pet_sitting,2024-03-13,5,129.35,pending
booking_829,owner_10,listing_106,sitter_3,pet_sitting,2024-03-02,5,117.0,pending
booking_830,owner_257,listing_7,sitter_77,pet_sitting,2024-04-18,7,93.59,completed
booking_831,owner_173,listing_76,sitter_3,pet_sitting,2024-08-26,3,96.36,completed
booking_832,owner_263,listing_104,sitter_12,pet_sitting,2024-02-11,2,75.44,completed
booking_833,owner_311,listing_95,sitter_49,dog_walking,2024-10-19,6,191.04,completed
booking_834,owner_279,listing_137,sitter_88,pet_sitting,2024-09-19,1,33.05,completed
booking_835,owner_146,listing_74,sitter_22,pet_boarding,2024-10-01,6,114.42,completed
booking_836,owner_255,listing_123,sitter_41,pet_boarding,2024-02-04,4,105.2,completed
booking_837,owner_498,listing_28,sitter_84,pet_boarding,2024-07-24,3,89.64,cancelled
booking_838,owner_458,listing_11,sitter_79,dog_walking,2024-09-09,3,115.05,completed
booking_839,owner_329,listing_47,sitter_37,pet_sitting,2024-10-24,4,68.0,completed
booking_840,owner_140,listing_30,sitter_86,pet_boarding,2024-05-12,1,33.82,completed
booking_841,owner_189,listing_81,sitter_85,pet_sitting,2024-11-20,2,51.2,completed
booking_842,owner_472,listing_50,sitter_45,dog_walking,2024-01-20,1,25.72,completed
booking_843,owner_305,listing_121,sitter_91,pet_boarding,2024-08-28,3,58.38,completed
booking_844,owner_366,listing_49,sitter_49,pet_sitting,2024-07-04,7,252.98,completed
booking_845,owner_181,listing_59,sitter_78,pet_sitting,2024-10-21,4,79.04,cancelled
booking_846,owner_279,listing_140,sitter_92,pet_sitting,2024-07-27,4,143.92,cancelled
booking_847,owner_228,listing_105,sitter_51,dog_walking,2024-08-17,5,71.3,completed
booking_848,owner_103,listing_18,sitter_81,pet_boarding,2024-07-03,1,19.57,completed
booking_849,owner_264,listing_116,sitter_54,pet_boarding,2024-07-11,3,33.54,completed
booking_850,owner_457,listing_124,sitter_62,pet_boarding,2024-11-24,4,114.2,completed
booking_851,owner_230,listing_36,sitter_8,pet_boarding,2024-04-17,1,17.45,cancelled
booking_852,owner_106,listing_86,sitter_6,pet_sitting,2024-12-30,3,85.05,completed
booking_853,owner_66,listing_133,sitter_84,dog_walking,2024-02-16,4,108.44,cancelled
booking_854,owner_450,listing_79,sitter_45,pet_boarding,2024-04-16,2,21.14,completed
booking_855,owner_36,listing_138,sitter_17,pet_sitting,2024-12-07,7,139.86,completed
booking_856,owner_255,listing_117,sitter_85,pet_boarding,2024-01-29,5,106.55,cancelled
booking_857,owner_159,listing_114,sitter_27,dog_walking,2024-02-13,6,83.46,completed
booking_858,owner_21,listing_60,sitter_83,dog_walking,2024-03-25,3,58.29,completed
booking_859,owner_196,listing_59,sitter_78,pet_sitting,2024-05-29,4,79.04,completed
booking_860,owner_52,listing_135,sitter_36,pet_sitting,2024-01-17,2,72.12,completed
booking_861,owner_468,listing_47,sitter_37,pet_sitting,2024-08-29,1,17.0,cancelled
booking_862,owner_253,listing_63,sitter_43,pet_sitting,2024-08-07,3,107.1,cancelled
booking_863,owner_92,listing_120,sitter_40,pet_sitting,2024-05-14,7,207.69,completed
booking_864,owner_407,listing_107,sitter_72,pet_boarding,2024-03-10,2,36.12,completed
booking_865,owner_54,listing_59,sitter_78,pet_sitting,2024-11-04,2,39.52,pending
booking_866,owner_475,listing_84,sitter_61,pet_boarding,2024-12-16,4,146.0,completed
booking_867,owner_89,listing_43,sitter_34,pet_boarding,2024-01-17,7,185.08,completed
booking_868,owner_56,listing_73,sitter_82,pet_boarding,2024-11-25,1,18.88,completed
booking_869,owner_147,listing_134,sitter_65,pet_sitting,2024-12-21,5,159.2,completed
booking_870,owner_350,listing_3,sitter_68,dog_walking,2024-01-05,3,53.25,cancelled
booking_871,owner_352,listing_130,sitter_91,pet_boarding,2024-03-19,4,96.92,completed
booking_872,owner_446,listing_32,sitter_14,pet_boarding,2024-05-22,5,99.7,completed
booking_873,owner_113,listing_123,sitter_41,pet_boarding,2024-12-21,6,157.8,completed
booking_874,owner_28,listing_92,sitter_69,dog_walking,2024-12-08,1,32.24,cancelled
booking_875,owner_198,listing_146,sitter_88,pet_sitting,2024-06-20,7,243.46,completed
booking_876,owner_460,listing_111,sitter_16,pet_sitting,2024-09-02,2,72.68,completed
booking_877,owner_477,listing_44,sitter_80,pet_sitting,2024-10-18,5,180.85,completed
booking_878,owner_45,listing_126,sitter_59,dog_walking,2024-02-15,3,109.2,completed
booking_879,owner_437,listing_20,sitter_90,pet_boarding,2024-12-21,4,52.92,completed
booking_880,owner_377,listing_82,sitter_57,pet_boarding,2024-12-14,5,168.75,completed
booking_881,owner_92,listing_50,sitter_45,dog_walking,2024-04-06,7,180.04,completed
booking_882,owner_428,listing_79,sitter_45,pet_boarding,2024-03-07,2,21.14,cancelled
booking_883,owner_251,listing_21,sitter_58,pet_boarding,2024-02-07,1,13.54,completed
booking_884,owner_263,listing_130,sitter_91,pet_boarding,2024-12-12,6,145.38,completed
booking_885,owner_270,listing_98,sitter_54,pet_boarding,2024-09-13,5,127.35,completed
booking_886,owner_5,listing_94,sitter_29,pet_sitting,2024-07-09,3,88.02,cancelled
booking_887,owner_449,listing_121,sitter_91,pet_boarding,2024-08-09,3,58.38,completed
booking_888,owner_118,listing_95,sitter_49,dog_walking,2024-03-30,4,127.36,completed
booking_889,owner_304,listing_35,sitter_11,pet_sitting,2024-07-10,1,37.92,completed
booking_890,owner_35,listing_144,sitter_71,pet_boarding,2024-03-05,7,192.5,cancelled
booking_891,owner_250,listing_91,sitter_6,pet_boarding,2024-05-27,2,60.86,cancelled
booking_892,owner_52,listing_37,sitter_20,pet_sitting,2024-02-17,2,56.88,completed
booking_893,owner_131,listing_105,sitter_51,dog_walking,2024-01-25,4,57.04,pending
booking_894,owner_490,listing_139,sitter_89,pet_sitting,2024-01-12,5,170.3,completed
booking_895,owner_252,listing_90,sitter_58,pet_sitting,2024-09-25,5,95.8,completed
booking_896,owner_406,listing_24,sitter_93,dog_walking,2024-12-10,2,54.34,cancelled
booking_897,owner_32,listing_128,sitter_35,pet_boarding,2024-01-10,5,100.85,completed
booking_898,owner_110,listing_71,sitter_18,pet_boarding,2024-09-04,5,147.1,cancelled
booking_899,owner_191,listing_41,sitter_94,dog_walking,2024-06-03,2,22.18,completed
booking_900,owner_362,listing_150,sitter_94,pet_boarding,2024-05-07,1,27.48,pending
booking_901,owner_300,listing_32,sitter_14,pet_boarding,2024-11-03,3,59.82,cancelled
booking_902,owner_316,listing_72,sitter_26,dog_walking,2024-09-13,6,157.14,completed
booking_903,owner_168,listing_122,sitter_5,pet_sitting,2024-01-23,4,70.16,cancelled
booking_904,owner_124,listing_19,sitter_74,dog_walking,2024-02-29,3,51.78,completed
booking_905,owner_61,listing_96,sitter_14,pet_sitting,2024-06-17,2,56.84,cancelled
booking_906,owner_231,listing_110,sitter_1,pet_boarding,2024-10-17,6,175.32,completed
booking_907,owner_296,listing_73,sitter_82,pet_boarding,2024-12-05,7,132.16,completed
booking_908,owner_126,listing_94,sitter_29,pet_sitting,2024-10-31,6,176.04,completed
booking_909,owner_329,listing_139,sitter_89,pet_sitting,2024-09-02,5,170.3,completed
booking_910,owner_30,listing_7,sitter_77,pet_sitting,2024-08-17,4,53.48,completed
booking_911,owner_136,listing_131,sitter_42,dog_walking,2024-04-22,1,33.56,completed
booking_912,owner_452,listing_128,sitter_35,pet_boarding,2024-07-04,6,121.02,cancelled
booking_913,owner_380,listing_30,sitter_86,pet_boarding,2024-05-12,2,67.64,completed
booking_914,owner_6,listing_125,sitter_77,pet_sitting,2024-07-04,7,70.21,completed
booking_915,owner_62,listing_8,sitter_89,pet_boarding,2024-10-06,6,132.9,completed
booking_916,owner_240,listing_78,sitter_89,dog_walking,2024-12-02,1,12.26,completed
booking_917,owner_491,listing_20,sitter_90,pet_boarding,2024-08-15,6,79.38,completed
booking_918,owner_190,listing_121,sitter_91,pet_boarding,2024-05-09,4,77.84,completed
booking_919,owner_67,listing_59,sitter_78,pet_sitting,2024-10-01,2,39.52,cancelled
booking_920,owner_82,listing_68,sitter_43,pet_boarding,2024-05-22,4,109.36,completed
booking_921,owner_334,listing_1,sitter_72,dog_walking,2024-07-13,6,86.88,completed
booking_922,owner_86,listing_42,sitter_68,dog_walking,2024-02-19,6,190.92,completed
booking_923,owner_476,listing_111,sitter_16,pet_sitting,2024-08-16,4,145.36,completed
booking_924,owner_143,listing_68,sitter_43,pet_boarding,2024-04-20,4,109.36,cancelled
booking_925,owner_326,listing_53,sitter_37,dog_walking,2024-01-17,2,60.82,cancelled
booking_926,owner_303,listing_104,sitter_12,pet_sitting,2024-07-17,7,264.04,cancelled
booking_927,owner_138,listing_43,sitter_34,pet_boarding,2024-07-12,2,52.88,pending
booking_928,owner_360,listing_56,sitter_13,pet_sitting,2024-06-27,2,22.88,cancelled
booking_929,owner_20,listing_116,sitter_54,pet_boarding,2024-03-30,1,11.18,completed
booking_930,owner_389,listing_143,sitter_39,pet_boarding,2024-07-09,1,27.38,completed
booking_931,owner_480,listing_61,sitter_64,pet_sitting,2024-12-22,3,111.06,completed
booking_932,owner_53,listing_30,sitter_86,pet_boarding,2024-02-27,4,135.28,completed
booking_933,owner_97,listing_8,sitter_89,pet_boarding,2024-01-22,5,110.75,completed
booking_934,owner_500,listing_112,sitter_6,dog_walking,2024-07-05,2,39.82,completed
booking_935,owner_314,listing_38,sitter_26,pet_sitting,2024-05-27,7,195.58,completed
booking_936,owner_143,listing_107,sitter_72,pet_boarding,2024-01-05,1,18.06,completed
booking_937,owner_484,listing_124,sitter_62,pet_boarding,2024-09-12,2,57.1,completed
booking_938,owner_227,listing_110,sitter_1,pet_boarding,2024-12-25,4,116.88,cancelled
booking_939,owner_130,listing_42,sitter_68,dog_walking,2024-02-11,2,63.64,cancelled
booking_940,owner_109,listing_20,sitter_90,pet_boarding,2024-12-19,6,79.38,completed
booking_941,owner_473,listing_109,sitter_53,pet_boarding,2024-05-22,7,266.49,completed
booking_942,owner_366,listing_108,sitter_57,dog_walking,2024-08-11,2,40.4,completed
booking_943,owner_220,listing_70,sitter_8,pet_boarding,2024-10-11,7,166.25,completed
booking_944,owner_423,listing_33,sitter_46,pet_sitting,2024-07-15,3,96.45,completed
booking_945,owner_287,listing_25,sitter_49,dog_walking,2024-08-08,2,36.38,completed
booking_946,owner_427,listing_68,sitter_43,pet_boarding,2024-04-05,5,136.7,completed
